Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
27703,0,0,0,1,165,236,174,174,121,110,178,124,150,100,17,1,0,0,0,0,0,0,0,0
29162,0,0,0,0,0,0,0,0,13,0,0,2,1,0,3,3,0,5,0,0,0,0,0,0
28433,0,0,0,0,0,0,7,10,12,7,59,4,8,19,19,6,0,0,1,6,7,3,0,0
16850,0,0,0,0,0,0,1,11,36,98,57,48,13,36,56,109,44,27,1,0,0,1,0,0
27704,0,0,0,0,8,46,33,32,65,74,41,79,73,7,3,5,10,0,0,0,0,0,0,0
29163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29164,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28435,0,0,0,0,0,0,0,3,0,10,21,7,4,12,19,18,9,31,7,1,1,4,0,3
17581,0,0,0,0,0,0,24,63,48,61,66,25,123,59,51,60,38,0,2,2,0,0,0,0
29165,0,0,0,0,7,23,27,14,28,20,32,35,44,4,0,0,0,0,0,0,0,0,0,0
28436,0,0,0,0,0,0,0,15,112,33,29,39,6,45,30,34,35,12,0,0,6,2,1,0
17582,0,0,0,0,0,0,2,33,209,435,444,290,353,572,390,492,525,425,22,10,14,3,1,0
27707,11,5,2,0,2,15,64,325,1754,1764,1672,968,926,1188,1037,588,558,233,407,634,30,24,31,17
29166,0,0,0,0,0,0,2,3,10,6,10,2,3,3,120,8,1,7,1,0,1,3,0,0
27708,0,0,0,0,0,1,11,314,446,517,639,290,268,525,605,614,312,37,6,1,0,0,0,0
17584,1,0,14,38,34,1376,2105,1732,1431,1272,1205,558,1289,1002,1111,1040,407,54,39,83,38,24,1,0
28439,0,0,0,0,0,164,684,286,194,236,233,65,176,159,118,97,19,3,1,0,0,0,0,0
16856,0,1,0,0,4,4,5,10,7,5,3,4,0,0,1,19,0,2,7,17,21,19,1,0
29169,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0
16858,0,0,0,0,0,0,0,0,1,0,38,66,53,21,37,47,40,43,24,13,3,0,1,1
16859,0,0,0,1,15,17,18,15,0,2,17,16,5,10,1,0,0,0,1,1,1,0,0,0
17589,0,0,0,0,0,0,0,0,23,61,114,106,59,76,152,92,131,65,43,6,4,11,1,0
27710,0,0,0,0,3,15,3,2,3,4,6,28,17,8,6,0,1,10,4,0,0,0,0,0
29170,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,3,0,0,0,0,0,0,0,0
28441,0,0,0,0,0,0,1,14,27,57,130,63,59,68,71,98,78,59,14,0,0,0,0,0
27712,0,0,0,0,0,23,19,14,30,22,25,4,8,8,0,0,0,0,0,0,0,0,0,1
29171,0,0,0,0,0,0,4,2,0,2,4,2,3,3,1,0,0,0,0,0,0,0,0,0
28442,0,0,0,0,0,0,27,95,62,64,52,50,54,64,66,42,13,3,0,0,2,0,0,0
29172,0,0,0,0,0,0,0,0,0,3,5,1,1,4,1,2,3,1,0,0,0,0,0,0
28443,0,0,0,0,0,1,0,8,45,126,119,109,233,178,165,117,162,76,15,10,20,28,28,3
27714,0,0,0,0,0,0,66,176,52,74,36,53,83,129,140,19,1,0,0,0,0,0,0,0
29173,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
28444,0,0,0,0,0,0,0,5,9,27,98,103,25,144,94,108,213,238,176,38,1,0,0,1
27715,0,0,0,0,1,8,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
29174,0,0,0,0,0,0,2,18,37,8,5,8,10,32,1,9,6,0,0,0,0,0,0,0
28445,8,0,0,9,3,0,0,17,77,395,527,476,500,606,451,569,487,192,70,23,33,59,38,18
27716,0,0,0,4,65,101,84,64,51,19,65,78,105,71,78,19,14,7,12,11,0,0,0,0
29175,0,0,0,0,8,23,5,4,1,13,12,6,2,1,0,0,0,0,0,0,0,0,0,0
28446,0,0,0,0,0,0,5,32,55,47,52,53,55,78,57,72,67,63,24,5,8,16,15,7
29176,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
28447,0,0,0,0,0,1,2,9,16,187,25,23,52,74,79,80,22,1,4,0,2,0,0,0
27718,0,0,0,0,0,45,10,17,22,27,34,20,35,20,1,0,0,0,0,0,0,0,0,0
29177,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0
28448,0,0,0,0,0,0,0,1,19,102,232,113,39,58,160,154,168,129,24,1,0,0,0,0
27719,3,2,3,9,3,3,10,200,158,145,766,169,186,471,787,334,238,325,201,75,37,25,25,10
29178,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
28449,0,0,0,0,0,0,0,0,0,18,16,6,4,7,8,10,10,3,0,0,0,0,0,0
29179,0,0,0,0,0,0,0,1,25,23,14,16,33,28,13,14,24,4,2,0,0,0,0,0
27720,0,2,0,3,0,46,83,76,47,55,60,45,84,62,51,30,14,56,2,2,3,0,0,0
28450,0,0,0,0,0,0,20,45,17,5,27,51,49,25,1,10,7,0,18,3,0,0,0,0
27721,0,0,0,0,0,4,830,1010,1011,976,963,228,1027,1450,1118,855,298,135,38,12,97,8,2,0
29180,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
27722,0,0,0,0,0,0,9,56,52,61,68,19,54,15,38,31,4,0,0,0,0,1,2,0
29181,0,0,0,0,0,0,0,0,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0
28452,0,0,0,0,0,0,0,0,17,8,8,6,12,17,16,8,1,0,0,0,0,0,0,2
29182,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28453,0,0,6,0,0,0,12,297,323,345,337,196,258,344,370,302,211,4,0,11,0,3,1,0
27724,0,0,0,0,0,0,1,602,332,395,170,298,96,339,397,186,130,2,3,1,4,0,0,0
16871,0,0,0,0,0,0,12,69,159,184,243,170,151,119,135,193,220,183,101,24,5,6,3,0
27725,0,0,0,0,0,1,0,0,0,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0
29184,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28455,0,0,0,0,0,0,1,15,35,125,78,101,116,161,125,154,149,108,53,3,1,0,0,0
27726,0,0,2,0,1,59,17,14,20,54,49,42,22,36,79,65,72,20,2,1,21,10,0,0
29185,0,0,0,0,0,4,1,2,2,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0
29186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27728,0,0,0,0,0,0,0,15,405,316,282,282,370,374,377,363,189,20,0,0,0,0,0,0
29187,0,0,0,0,0,1,2,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
16875,0,0,0,0,0,2,3,251,1005,822,878,336,237,645,651,720,733,638,226,15,0,0,0,0
27729,0,0,0,0,1,5,11,11,22,18,6,10,14,4,8,0,2,1,0,0,0,0,0,0
29188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28459,0,1,1,0,0,2,62,96,40,85,67,27,46,47,34,33,6,0,2,1,1,1,1,0
29189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19710,0,0,0,0,0,0,27,92,135,107,104,85,59,86,74,76,9,1,2,0,0,4,4,1
19711,1,4,0,0,0,0,0,13,21,19,10,22,8,15,35,33,14,4,0,0,1,1,1,0
27730,0,0,0,0,0,0,3,12,6,5,9,6,3,5,8,7,23,5,0,9,0,0,0,0
28460,0,0,0,0,0,0,0,3,61,97,116,51,33,58,137,116,19,11,22,0,10,8,0,0
27731,0,0,0,0,0,0,0,0,41,75,40,82,39,17,31,59,54,19,0,0,3,2,0,0
28461,0,0,0,0,0,0,0,5,28,100,111,72,38,58,95,108,76,57,28,5,0,0,0,0
27732,0,0,0,6,15,17,31,44,15,34,22,29,18,7,0,0,0,0,0,0,0,0,0,0
29191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27733,0,0,0,0,0,0,0,0,0,13,10,21,6,38,9,31,9,2,9,0,0,0,0,0
29192,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28463,0,1,0,0,0,0,0,0,0,0,0,0,0,5,10,10,17,3,1,2,6,4,0,0
27734,0,0,1,0,0,0,0,1,30,151,52,74,47,58,43,71,98,47,28,0,0,8,7,12
29193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28464,0,0,0,0,2,0,4,17,38,23,74,3,2,20,5,3,0,2,0,0,0,0,0,0
29194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28465,0,0,0,0,0,135,163,177,148,206,134,149,94,83,6,1,1,0,0,0,0,0,0,0
27736,0,0,0,0,0,0,0,0,10,30,73,53,23,31,50,73,75,33,5,5,4,6,3,2
29195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28466,0,1,0,0,0,21,112,153,154,138,113,85,161,152,67,80,46,14,17,2,0,0,0,0
27737,0,0,0,0,0,1,5,16,10,6,12,19,33,6,16,1,10,0,1,0,1,10,0,1
29196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28467,0,0,0,0,0,0,113,277,223,242,176,123,141,266,241,151,34,2,0,2,3,0,0,0
29197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27739,0,0,0,0,0,0,0,4,19,56,107,63,63,143,146,43,51,47,27,0,0,5,3,3
29198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16886,0,0,0,0,0,0,0,0,4,7,56,60,6,30,33,95,28,58,36,2,5,1,1,0
29199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16889,0,0,0,0,0,0,0,0,22,56,108,19,70,41,39,59,16,5,0,0,0,0,0,0
21206,12,15,19,1,23,61,68,190,368,435,234,310,194,281,250,242,193,127,180,43,40,21,27,34
21207,0,0,0,0,0,0,0,15,41,113,141,42,52,212,130,107,112,37,8,1,2,0,0,4
21208,0,0,0,2,64,67,19,26,12,13,15,18,22,36,25,6,8,7,3,0,0,2,0,0
21209,0,0,0,0,0,11,6,0,2,5,11,0,1,11,1,2,0,2,0,0,1,0,0,0
27740,0,0,0,0,10,7,7,14,9,32,3,7,18,16,2,0,1,15,4,0,0,0,0,0
27741,0,0,0,0,0,0,0,0,9,24,55,34,46,24,32,34,54,55,12,0,0,0,0,0
28471,0,0,0,0,0,0,8,16,45,37,85,62,53,61,77,52,68,67,55,3,2,4,2,0
27742,0,0,0,1,1,1,5,35,26,11,21,32,7,19,16,3,12,3,1,1,0,2,2,0
28472,10,44,12,5,53,25,28,41,54,49,17,46,5,0,1,14,16,7,3,4,9,2,6,6
27743,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28473,0,0,0,0,0,0,17,28,33,74,42,21,0,9,140,16,16,0,0,1,0,0,0,0
27745,0,0,0,0,1,35,71,104,78,68,52,725,94,36,28,0,0,0,0,1,0,0,0,0
28475,0,0,0,0,0,1,101,124,251,85,39,45,99,106,103,251,189,23,13,50,0,9,0,0
27746,0,0,0,0,6,19,94,64,105,90,78,89,86,118,91,28,15,21,17,2,2,0,1,0
28476,0,0,0,0,0,7,73,75,84,76,65,18,39,51,64,61,3,1,2,1,0,0,0,0
19728,0,0,0,0,0,0,0,1,28,11,33,63,41,51,100,38,31,3,0,0,0,2,0,0
27747,0,0,0,0,0,0,1,6,53,25,45,30,24,46,34,59,25,7,2,4,0,0,0,0
28478,0,0,0,1,2,1,1,4,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0
28479,0,0,0,0,0,0,3,106,135,130,175,97,125,119,113,86,31,0,12,3,12,6,2,0
16897,0,0,0,0,0,1,2,3,3,0,0,2,1,3,1,0,2,0,0,0,0,0,0,0
21215,37,10,3,0,0,4,10,26,87,318,515,216,247,1017,396,521,1076,321,204,54,34,83,95,46
27750,0,0,0,0,0,0,3,152,323,372,348,281,164,384,444,461,287,24,4,0,0,0,0,0
28480,0,0,0,0,0,1,16,56,38,25,28,8,25,31,26,26,8,0,0,4,5,0,0,0
19732,0,0,0,0,9,1,34,24,45,5,1,2,8,0,0,1,0,1,0,0,32,0,0,0
27751,0,0,0,5,1,7,21,50,57,143,54,44,77,35,23,0,0,0,0,1,0,0,0,0
28481,0,0,0,0,0,3,2,39,83,192,181,179,222,252,130,151,191,115,27,21,27,17,2,0
28482,0,0,0,0,0,0,1,2,6,2,1,11,0,12,0,0,0,0,0,1,0,1,0,0
27753,1,2,0,0,0,0,7,31,35,82,93,53,47,58,69,44,85,59,57,97,15,21,4,3
28484,1,0,0,0,0,0,0,2,26,18,43,36,14,46,26,62,31,13,0,0,0,0,1,0
28485,0,0,0,0,0,0,1,3,23,21,15,11,21,7,3,14,7,5,8,6,3,2,0,0
27756,0,0,0,0,0,1,11,22,88,143,94,92,69,165,21,35,21,12,29,0,3,2,1,0
28486,0,0,0,0,1,43,44,33,55,28,19,38,24,6,0,0,0,1,4,0,0,0,0,0
27758,0,0,0,0,0,0,0,0,2,3,6,2,2,1,2,13,2,0,0,0,0,0,0,0
28488,0,0,0,0,0,0,0,18,86,77,128,90,66,163,66,100,70,24,0,0,0,3,1,0
27759,0,0,0,2,5,4,20,33,138,211,194,68,144,130,83,193,175,60,6,1,9,11,32,6
28489,0,0,0,0,0,1,10,225,269,230,307,279,81,314,266,328,312,96,4,6,13,0,3,0
21220,0,0,3,26,73,124,39,59,67,42,60,67,74,91,141,43,22,28,26,34,4,0,0,0
21222,0,0,0,0,0,0,0,0,101,148,254,162,185,235,300,167,1859,2,0,0,2,0,0,0
21224,9,2,0,0,2,15,39,12,27,75,57,27,24,36,29,52,68,64,6,2,8,11,5,21
21228,0,0,0,0,0,2,8,3,4,2,0,11,4,3,1,0,0,0,0,0,0,0,0,0
28490,0,0,0,0,0,0,0,238,487,653,698,458,317,782,822,993,886,60,2,0,0,0,0,0
28491,0,0,0,0,0,0,0,1,1,7,38,7,5,37,9,3,4,1,0,0,1,0,0,0
19743,0,0,0,0,0,0,3,500,532,401,407,82,323,450,432,329,281,110,1,41,121,43,11,6
28492,0,0,0,0,0,1,42,123,144,152,149,46,75,188,129,41,0,0,0,0,0,0,0,0
19744,0,0,0,0,0,0,0,75,80,86,86,56,88,47,55,85,27,4,0,0,1,0,0,0
27763,7,1,1,0,0,0,0,18,91,203,147,334,51,96,152,162,123,121,36,19,17,25,66,17
28493,0,0,0,0,0,0,0,26,11,10,35,29,11,19,21,17,2,0,0,0,0,0,0,0
27764,0,0,0,0,0,3,88,47,45,20,12,27,10,40,54,9,1,1,15,1,2,0,0,0
28494,0,0,0,0,0,0,9,212,274,268,300,220,170,339,426,302,34,3,0,0,0,0,0,0
28495,0,0,0,0,2,32,64,60,64,55,81,70,73,65,24,2,0,0,0,0,0,0,0,0
19747,0,0,0,0,0,0,13,30,8,13,33,20,9,14,12,15,1,0,0,0,0,0,0,0
27767,0,0,0,0,1,3,60,102,30,41,147,64,27,94,31,49,8,9,1,6,5,0,0,0
27769,0,0,0,1,14,10,14,28,18,9,17,3,15,15,3,0,1,0,0,0,0,0,0,0
28499,9,0,0,18,0,0,28,172,172,404,188,174,169,162,219,440,224,231,195,130,95,70,25,25
20500,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,7,0,2,3,0,0,1
20501,0,0,0,0,0,0,0,2,12,65,139,49,22,100,67,154,98,69,5,0,0,0,0,0
21230,0,0,0,0,0,0,5,23,38,48,12,28,54,23,20,5,0,0,0,1,1,0,0,0
20502,0,0,0,0,0,22,50,30,33,85,110,38,59,49,41,1,4,4,9,3,3,7,0,0
21237,0,0,4,0,0,0,22,154,630,822,718,413,458,566,532,481,524,226,81,66,40,29,17,9
21238,10,14,7,0,8,10,55,545,1891,2158,2059,784,444,811,826,1625,1703,1868,895,536,89,52,64,63
19751,0,0,0,0,0,0,10,215,129,147,103,59,47,23,36,10,23,5,0,0,0,0,0,0
27770,0,0,3,3,6,3,82,217,135,122,160,149,94,129,148,116,35,91,55,48,35,23,24,3
19753,0,0,0,0,0,0,0,0,80,112,48,40,14,73,138,69,64,44,0,0,15,11,11,1
27772,0,0,0,0,0,1,0,2,2,11,2,4,2,3,4,10,0,0,2,0,0,0,0,0
27775,0,0,0,0,3,0,0,7,3,1,1,2,0,8,3,1,0,7,48,6,0,0,0,0
27776,0,0,0,0,0,0,3,130,741,851,832,513,333,789,897,749,612,666,203,84,21,7,1,1
27777,0,0,0,0,0,0,0,2,7,9,8,7,2,22,5,9,10,2,3,0,0,0,0,0
27778,0,0,0,0,1,1,1,4,0,1,2,2,2,3,0,0,0,26,5,10,0,0,0,0
27779,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
20511,24,1,0,2,0,14,167,845,979,617,910,658,636,985,771,408,244,227,134,124,149,213,237,129
20516,0,0,0,0,0,52,93,111,136,85,51,74,147,73,16,0,1,0,16,0,1,0,0,0
21249,0,0,0,0,0,0,6,120,323,357,391,244,118,331,451,553,203,4,0,0,0,0,0,0
27780,1,0,0,0,1,1,47,130,152,186,168,162,119,127,148,192,69,77,32,7,29,9,26,1
27781,0,0,0,0,0,0,0,0,10,40,105,43,25,43,44,99,47,50,24,2,0,3,0,1
27783,0,0,0,0,0,0,1,132,220,449,232,116,566,254,332,258,109,16,0,1,0,1,0,0
19765,11,2,0,0,0,3,34,572,788,586,661,659,869,510,741,704,528,181,70,202,418,449,273,115
27784,0,0,1,0,0,2,4,7,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
19766,0,0,0,0,0,0,79,205,151,85,47,31,50,46,109,199,14,6,2,0,0,0,0,0
27787,0,0,0,0,0,0,0,135,23,5,4,3,2,20,8,5,42,65,2,1,1,2,2,3
20520,0,0,0,0,0,0,0,273,355,327,420,265,68,345,302,443,267,10,0,0,0,0,0,0
12504,0,0,0,0,0,0,4,46,46,72,47,56,27,52,42,15,1,0,0,0,0,0,0,0
21252,0,0,0,0,0,24,38,24,61,15,10,10,6,8,4,7,0,0,0,0,0,0,0,0
13234,95,23,0,0,3,11,16,263,540,491,1062,760,1049,981,789,733,678,683,742,632,404,301,106,39
20525,0,0,0,0,0,0,0,8,17,12,19,5,5,15,20,14,4,0,1,0,0,0,0,0
21256,0,0,0,8,65,135,75,71,29,43,48,48,46,14,8,0,3,5,0,11,0,0,0,1
20528,7,0,0,2,12,9,16,26,54,74,107,67,48,87,117,200,105,85,43,33,24,31,15,1
20529,0,0,0,0,0,0,0,2,13,9,3,5,6,6,52,7,0,1,0,0,0,0,0,0
27790,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,3,1,1,3,6,0,0,0
27791,0,0,0,5,44,131,198,140,134,122,115,138,40,86,0,0,0,0,0,0,0,0,0,0
27792,0,4,0,0,0,12,197,601,294,367,374,411,385,497,393,288,96,16,32,20,4,9,0,0
27793,0,0,0,10,35,91,130,93,99,85,79,68,86,10,0,0,0,0,0,0,0,0,0,0
27795,1,0,0,0,0,0,3,2,3,20,29,27,1,23,27,7,9,7,11,4,0,0,0,0
27796,1,2,0,0,2,7,0,13,17,96,64,58,39,52,76,75,99,72,37,25,18,6,1,1
27797,0,0,0,0,0,0,7,29,64,61,64,67,25,32,76,68,60,23,11,5,3,0,0,0
27798,0,0,0,0,0,0,0,2,173,222,134,54,194,160,186,175,136,95,8,7,21,9,3,0
20531,0,0,0,0,0,0,0,16,22,41,53,30,29,37,54,38,5,0,0,0,0,0,0,0
21260,0,0,0,0,21,203,391,368,272,138,256,277,355,265,218,91,77,67,36,2,0,0,0,0
20534,4,1,0,8,27,87,129,207,295,323,208,189,159,229,211,188,306,498,97,142,107,54,35,12
21263,0,0,0,0,1,0,0,88,7,10,18,42,4,0,0,0,0,0,1,0,0,0,0,0
12517,0,0,0,0,0,0,7,97,175,173,130,90,112,106,160,124,97,33,1,0,1,0,0,0
13247,0,0,0,0,0,0,120,199,304,194,150,80,191,206,209,176,107,73,2,4,0,8,0,0
12519,0,0,0,0,0,0,0,0,10,6,10,3,1,4,0,0,0,0,0,0,0,0,0,0
19782,0,0,0,0,17,60,77,53,42,71,29,92,25,65,1,0,0,0,0,0,0,0,0,0
19785,0,0,0,0,0,0,0,183,136,1094,703,189,194,401,591,626,2,0,0,0,0,0,0,0
19788,0,0,0,0,0,0,0,19,77,115,30,7,36,42,133,74,97,0,0,0,0,0,0,0
20541,0,0,0,0,0,0,0,25,116,112,60,63,34,73,45,88,42,13,1,0,0,0,1,0
21270,0,0,0,0,0,0,0,1,2,67,44,12,0,18,23,19,33,1,4,4,0,2,1,1
21272,0,0,2,2,32,41,90,80,77,74,80,115,61,69,39,4,0,7,14,14,0,0,0,0
20545,0,0,0,0,0,0,0,9,17,26,54,13,61,26,5,22,12,0,0,0,0,0,1,0
21274,0,0,0,0,0,0,0,158,255,249,280,108,98,217,244,333,159,0,0,0,0,0,0,0
12528,0,0,0,0,0,0,0,0,9,9,21,59,668,15,32,52,33,24,11,4,18,5,17,4
21277,0,0,0,0,0,0,0,5,52,79,115,30,26,87,144,54,11,0,0,0,0,0,0,0
19794,0,0,0,0,0,0,0,6,53,49,39,82,59,114,70,46,73,23,2,0,3,16,7,0
20550,0,0,0,0,0,0,3,10,9,56,86,52,42,50,93,183,155,66,18,6,1,0,0,0
13262,0,0,0,0,0,0,212,770,1197,771,590,607,466,654,2414,576,370,12,0,3,0,0,0,0
21282,0,0,0,3,12,18,50,49,50,26,22,33,41,17,8,10,5,5,2,2,10,2,3,0
21286,0,0,0,0,2,13,6,11,7,11,7,3,10,9,17,1,3,0,0,2,1,0,0,0
21288,1,0,0,1,0,10,75,159,167,146,66,73,83,87,106,92,108,10,31,22,1,9,3,0
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,69,57,29,7,9,2,0,0,0
16103,0,0,0,0,1,0,1,6,23,65,65,83,90,57,46,123,46,12,33,1,3,1,0,0
21291,0,0,0,0,0,1,2,10,5,16,6,19,15,4,18,8,1,0,0,2,1,0,0,0
21297,0,0,0,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
20569,0,0,0,0,0,0,0,0,0,5,8,14,26,13,24,23,49,34,1,0,0,0,0,0
21298,0,0,0,0,1,23,64,86,151,102,127,105,115,38,24,4,1,16,7,0,0,0,0,0
21299,0,0,0,0,1,4,27,37,62,24,46,70,44,21,13,14,10,0,2,1,1,0,0,0
16110,0,0,0,0,0,0,26,98,197,171,123,47,132,104,59,52,1,1,0,0,0,0,0,0
13280,1,1,0,0,0,6,171,535,579,537,541,264,278,419,406,367,319,202,115,112,77,49,32,10
16115,0,0,0,0,0,0,0,16,50,67,171,46,30,58,73,28,1,0,0,0,0,0,0,0
20574,0,0,11,35,66,171,105,148,90,117,158,122,101,110,32,35,16,0,1,2,0,0,0,0
20575,0,0,0,0,0,0,0,0,18,58,69,38,40,73,76,136,61,10,1,0,0,0,1,0
12557,0,0,0,0,0,0,0,0,0,0,0,14,57,59,312,133,124,44,5,0,0,0,0,0
12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16128,0,0,0,0,0,39,55,125,63,98,79,31,44,70,75,96,24,0,0,0,0,0,0,0
16129,0,0,0,23,42,77,41,65,31,35,62,42,42,56,6,0,0,0,0,0,0,0,0,0
12566,2,16,16,32,32,16,16,62,73,89,117,223,188,116,301,174,254,321,189,93,22,49,51,37
13298,0,0,0,0,0,0,81,131,115,365,150,92,95,189,166,69,4,0,0,0,0,0,0,0
15400,0,0,0,0,0,0,4,67,49,71,75,69,129,89,104,67,16,0,0,0,0,0,0,0
15401,0,0,0,0,0,0,3,51,275,300,238,113,653,149,226,239,150,32,41,82,84,69,21,8
11843,2,2,4,0,5,1,0,4,12,52,94,63,54,90,84,64,72,137,150,34,10,11,2,3
27001,0,0,0,0,0,0,5,37,69,94,237,143,99,166,186,220,275,277,138,32,22,7,3,5
27003,0,0,0,1,0,1,11,28,34,82,62,47,44,46,53,16,1,3,1,4,0,0,1,1
27004,0,0,0,1,6,22,12,19,26,28,14,26,40,13,5,12,5,15,0,2,0,0,0,0
27005,0,0,0,0,7,7,6,15,91,277,346,95,99,254,147,289,114,32,2,1,7,3,3,0
27006,0,0,0,30,191,575,497,941,767,829,821,595,686,499,524,510,158,0,0,0,0,0,0,0
27008,0,0,0,0,0,0,0,0,47,167,191,134,103,102,206,230,321,329,142,4,0,0,0,0
15426,10,7,0,2,1,2,3,5,27,30,97,53,39,105,136,145,112,36,5,9,4,9,11,11
27010,0,0,0,0,0,0,0,0,0,2,108,35,2,25,54,2,14,10,0,0,0,0,0,0
27012,0,0,0,0,0,0,2,3,304,1141,1107,671,330,935,929,932,949,854,149,5,0,0,1,0
27013,0,0,0,0,0,0,13,142,209,398,487,25,216,410,273,465,130,43,14,1,0,0,0,0
27014,0,0,0,0,0,0,13,280,409,516,671,714,484,490,898,617,101,12,0,0,0,0,0,0
27015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15433,0,0,0,0,0,4,1,782,1383,1387,1554,570,909,1441,1598,1490,750,28,14,2,1,1,0,0
16163,0,0,0,0,0,5,105,198,170,238,187,38,123,286,202,233,25,0,0,0,0,0,0,0
27017,0,2,0,0,2,3,2,12,71,130,67,53,64,68,74,134,64,0,11,2,1,1,0,0
27018,0,0,0,1,33,119,154,102,137,170,152,152,149,161,15,0,0,1,0,0,0,0,0,0
16165,0,0,0,0,0,0,1,182,2418,2201,2168,1225,992,2426,2815,2871,2591,308,4,0,0,0,2,1
27019,0,0,0,0,0,59,31,54,37,66,44,151,86,56,33,2,0,1,0,1,0,0,0,0
11873,0,0,0,0,0,0,3,12,2,7,21,1,6,5,1,4,8,0,0,0,0,0,0,0
19000,0,0,0,0,0,0,6,23,30,32,54,11,16,19,41,28,0,5,2,0,0,0,1,0
27020,0,0,0,0,0,80,175,291,243,173,268,251,186,130,90,15,42,83,52,6,0,0,0,0
19002,0,0,0,0,0,0,35,172,156,185,132,66,49,187,191,105,38,0,0,0,0,0,0,0
27021,0,0,0,0,0,7,65,44,65,11,64,64,12,14,16,1,0,0,0,0,0,0,0,0
27022,0,0,0,0,30,241,294,224,182,107,144,290,243,197,20,0,0,6,25,3,30,8,0,0
27024,0,0,0,0,0,0,0,3,71,41,51,36,26,35,108,11,12,0,1,1,0,1,0,0
14718,0,0,0,0,0,30,67,69,9,21,19,16,12,48,40,41,6,1,6,6,0,0,2,1
26301,0,0,0,0,19,64,88,75,44,18,30,25,9,13,16,5,1,4,0,0,0,0,0,0
27031,0,0,5,37,113,98,113,158,124,115,133,72,63,14,1,0,1,0,0,0,0,0,0,0
14720,0,0,1,2,23,40,23,65,243,137,116,132,85,56,201,25,187,37,18,26,21,1,0,0
27032,0,0,0,0,0,0,0,54,98,65,92,76,100,72,64,87,63,30,15,6,3,6,0,2
26304,0,0,0,74,95,23,36,71,54,64,48,35,24,23,26,190,35,2,0,9,0,0,0,0
26305,0,0,0,0,0,0,2,4,10,2,3,7,1,2,8,0,0,0,0,0,0,0,0,0
27034,0,0,0,0,0,0,0,4,13,55,35,68,36,25,168,69,48,40,2,10,0,1,0,0
